label,startTime,success,durationMs,statusCode,statusText,wait,connect,upload,firstByte,download,userGroup,userId,groupUsers,allUsers
"GET /hello",1643977216598,,4,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","2",2,2
"GET /hello",1643977216600,,3,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977216702,,2,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977216703,,1,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977216812,,2,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977216812,,1,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977216921,,7,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977216924,,5,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977217029,,2,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977217030,,1,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977217139,,2,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977217140,,2,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977217248,,1,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977217248,,1,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977217358,,2,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977217359,,1,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977217465,,1,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977217466,,1,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977217574,,1,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977217574,,1,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977217604,,3,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977217606,,2,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977217682,,1,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977217682,,1,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977217712,,1,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977217712,,1,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977217787,,2,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977217788,,2,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977217819,,2,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977217820,,1,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977217897,,1,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977217898,,1,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977217929,,2,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977217930,,1,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977218008,,3,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977218009,,2,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977218038,,4,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977218038,,4,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977218117,,2,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977218117,,2,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977218147,,3,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977218150,,1,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977218225,,1,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977218226,,1,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977218257,,2,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977218258,,2,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
"GET /hello",1643977218335,,1,,"connect ECONNREFUSED 127.0.0.1:8080",,,,,,"members","6",6,6
